"uid","domainID","siteID","plotID","trapID","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","setDate","collectDate","boutNumber","eventID","sampleID","daysOfTrapping","cupStatus","lidStatus","fluidLevel","trapReset","samplingProtocol","recordedBy","remarks","missingRecordsPerBoutQF","duplicateCollectionEventQF","compareSetCollectDateQF"
"7448448BFF31424BA335FD4E0087BB8A","D09","WOOD","WOOD_021","W","emergentHerbaceousWetlands",47.146636,-99.247843,"WGS84",1.1,0.0,0.2,,"2014-06-04",1,"BET.WOOD_021.2014.01",,,,,,,"NEON.DOC.014050",,"This record is generated by the system",1,,
"004CA953D69A46358EA870F80A112E15","D09","WOOD","WOOD_003","E","grasslandHerbaceous",47.118582,-99.239681,"WGS84",1.1,0.0,0.2,"2014-05-21","2014-06-04",1,"BET.WOOD_003.2014.01","WOOD_003.E.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","9hOSS3gpVvHUvdbHcI4XlVp94UoAF+Qh",,0,0,0
"8A90D077DB6144EABC34BD91EA6B7F58","D09","WOOD","WOOD_003","S","grasslandHerbaceous",47.118401,-99.239943,"WGS84",1.1,0.0,0.2,"2014-05-21","2014-06-04",1,"BET.WOOD_003.2014.01","WOOD_003.S.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","9hOSS3gpVvHUvdbHcI4XlVp94UoAF+Qh",,0,0,0
"C9793B3C7CA44890A0DEE240B2F15247","D09","WOOD","WOOD_003","N","grasslandHerbaceous",47.118761,-99.239945,"WGS84",1.1,0.0,0.2,"2014-05-21","2014-06-04",1,"BET.WOOD_003.2014.01","WOOD_003.N.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","9hOSS3gpVvHUvdbHcI4XlVp94UoAF+Qh",,0,0,0
"BA92958741C940AEB919958E29CDB1D2","D09","WOOD","WOOD_003","W","grasslandHerbaceous",47.118581,-99.240208,"WGS84",1.1,0.0,0.2,"2014-05-21","2014-06-04",1,"BET.WOOD_003.2014.01","WOOD_003.W.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","9hOSS3gpVvHUvdbHcI4XlVp94UoAF+Qh",,0,0,0
"D49E244FC57C43C9BA2397685AC32E1A","D09","WOOD","WOOD_002","E","grasslandHerbaceous",47.136135,-99.232632,"WGS84",1.1,0.0,0.2,"2014-05-21","2014-06-04",1,"BET.WOOD_002.2014.01","WOOD_002.E.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","9hOSS3gpVvHUvdbHcI4XlVp94UoAF+Qh",,0,0,0
"D523F6C6D9004F258B6861CCDAF5D473","D09","WOOD","WOOD_002","N","grasslandHerbaceous",47.136314,-99.232896,"WGS84",1.1,0.0,0.2,"2014-05-21","2014-06-04",1,"BET.WOOD_002.2014.01","WOOD_002.N.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","9hOSS3gpVvHUvdbHcI4XlVp94UoAF+Qh",,0,0,0
"272CE16A6C924309A01796BB5B590131","D09","WOOD","WOOD_002","S","grasslandHerbaceous",47.135954,-99.232895,"WGS84",1.1,0.0,0.2,"2014-05-21","2014-06-04",1,"BET.WOOD_002.2014.01","WOOD_002.S.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","9hOSS3gpVvHUvdbHcI4XlVp94UoAF+Qh",,0,0,0
"4A9C3AC9DAC54D59B57CDD8D4552E8F6","D09","WOOD","WOOD_002","W","grasslandHerbaceous",47.136133,-99.233159,"WGS84",1.1,0.0,0.2,"2014-05-21","2014-06-04",1,"BET.WOOD_002.2014.01","WOOD_002.W.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","9hOSS3gpVvHUvdbHcI4XlVp94UoAF+Qh",,0,0,0
"DEDF323829A647439F75371BAE0D3553","D09","WOOD","WOOD_001","W","grasslandHerbaceous",47.128257,-99.258032,"WGS84",1.1,0.0,0.2,"2014-05-21","2014-06-04",1,"BET.WOOD_001.2014.01","WOOD_001.W.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","a/0SlN26fEtmJ3LLysIxkaRUfZvckIBE",,0,0,0
"172AC66449DC4369990F662DFCCD4D32","D09","WOOD","WOOD_001","E","grasslandHerbaceous",47.128258,-99.257504,"WGS84",1.1,0.0,0.2,"2014-05-21","2014-06-04",1,"BET.WOOD_001.2014.01","WOOD_001.E.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","a/0SlN26fEtmJ3LLysIxkaRUfZvckIBE",,0,0,0
"AB65D349A0F34E6FAE395A19D334CE90","D09","WOOD","WOOD_001","S","grasslandHerbaceous",47.128078,-99.257767,"WGS84",1.1,0.0,0.2,"2014-05-21","2014-06-04",1,"BET.WOOD_001.2014.01","WOOD_001.S.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","a/0SlN26fEtmJ3LLysIxkaRUfZvckIBE",,0,0,0
"6E766157E0B843F1BFAD61888C40DF20","D09","WOOD","WOOD_001","N","grasslandHerbaceous",47.128438,-99.257769,"WGS84",1.1,0.0,0.2,"2014-05-21","2014-06-04",1,"BET.WOOD_001.2014.01","WOOD_001.N.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","a/0SlN26fEtmJ3LLysIxkaRUfZvckIBE",,0,0,0
"311048A5F9D84362A33CEE3B3ECABF5A","D09","WOOD","WOOD_007","S","grasslandHerbaceous",47.134575,-99.249894,"WGS84",1.1,0.0,0.1,"2014-05-21","2014-06-04",1,"BET.WOOD_007.2014.01","WOOD_007.S.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","a/0SlN26fEtmJ3LLysIxkaRUfZvckIBE",,0,0,0
"B5322575EB3F4326AE7075EB47E8820A","D09","WOOD","WOOD_007","N","grasslandHerbaceous",47.134935,-99.249895,"WGS84",1.1,0.0,0.1,"2014-05-21","2014-06-04",1,"BET.WOOD_007.2014.01","WOOD_007.N.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","a/0SlN26fEtmJ3LLysIxkaRUfZvckIBE",,0,0,0
"DD7C8E42990F4353947471A53BA38FA8","D09","WOOD","WOOD_007","W","grasslandHerbaceous",47.134755,-99.250158,"WGS84",1.1,0.0,0.1,"2014-05-21","2014-06-04",1,"BET.WOOD_007.2014.01","WOOD_007.W.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","a/0SlN26fEtmJ3LLysIxkaRUfZvckIBE",,0,0,0
"D8F635DB4E4C4C54A18CE7D5CFA24DEC","D09","WOOD","WOOD_007","E","grasslandHerbaceous",47.134756,-99.249631,"WGS84",1.1,0.0,0.1,"2014-05-21","2014-06-04",1,"BET.WOOD_007.2014.01","WOOD_007.E.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","a/0SlN26fEtmJ3LLysIxkaRUfZvckIBE",,0,0,0
"497B409705544248AD6C36556364ED18","D09","WOOD","WOOD_006","E","grasslandHerbaceous",47.142319,-99.246909,"WGS84",1.1,0.0,0.2,"2014-05-21","2014-06-04",1,"BET.WOOD_006.2014.01","WOOD_006.E.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","9hOSS3gpVvHUvdbHcI4XlVp94UoAF+Qh",,0,0,0
"3D6B0EB315BD483D9E766CF2C010A5A9","D09","WOOD","WOOD_006","N","grasslandHerbaceous",47.142498,-99.247173,"WGS84",1.1,0.0,0.2,"2014-05-21","2014-06-04",1,"BET.WOOD_006.2014.01","WOOD_006.N.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","9hOSS3gpVvHUvdbHcI4XlVp94UoAF+Qh",,0,0,0
"F829EBC996F849B8897633B05356C68E","D09","WOOD","WOOD_006","S","grasslandHerbaceous",47.142138,-99.247172,"WGS84",1.1,0.0,0.2,"2014-05-21","2014-06-04",1,"BET.WOOD_006.2014.01","WOOD_006.S.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","9hOSS3gpVvHUvdbHcI4XlVp94UoAF+Qh",,0,0,0
"0B27515FD7044C109A32E6A56D716576","D09","WOOD","WOOD_006","W","grasslandHerbaceous",47.142318,-99.247436,"WGS84",1.1,0.0,0.2,"2014-05-21","2014-06-04",1,"BET.WOOD_006.2014.01","WOOD_006.W.20140604",14,"disturbed","ok","ok","Y","NEON.DOC.014050","9hOSS3gpVvHUvdbHcI4XlVp94UoAF+Qh","Dirt fell into the trap.",0,0,0
"079892A642F44DBB85B8F8C6CA406E59","D09","WOOD","WOOD_005","W","grasslandHerbaceous",47.149339,-99.252192,"WGS84",1.1,0.0,0.2,"2014-05-21","2014-06-04",1,"BET.WOOD_005.2014.01","WOOD_005.W.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","9hOSS3gpVvHUvdbHcI4XlVp94UoAF+Qh",,0,0,0
"73A9540FAFC849EBA47946F96246657B","D09","WOOD","WOOD_005","N","grasslandHerbaceous",47.149519,-99.251929,"WGS84",1.1,0.0,0.2,"2014-05-21","2014-06-04",1,"BET.WOOD_005.2014.01","WOOD_005.N.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","9hOSS3gpVvHUvdbHcI4XlVp94UoAF+Qh",,0,0,0
"20C2E2B87414411DABA525A6F4672A9A","D09","WOOD","WOOD_005","S","grasslandHerbaceous",47.149159,-99.251927,"WGS84",1.1,0.0,0.2,"2014-05-21","2014-06-04",1,"BET.WOOD_005.2014.01","WOOD_005.S.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","9hOSS3gpVvHUvdbHcI4XlVp94UoAF+Qh",,0,0,0
"87AEB5300D804A95A1FA66E814465E84","D09","WOOD","WOOD_005","E","grasslandHerbaceous",47.149340,-99.251664,"WGS84",1.1,0.0,0.2,"2014-05-21","2014-06-04",1,"BET.WOOD_005.2014.01","WOOD_005.E.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","9hOSS3gpVvHUvdbHcI4XlVp94UoAF+Qh",,0,0,0
"999E03276A1049E78BD4ED67A013582E","D09","WOOD","WOOD_004","W","grasslandHerbaceous",47.125839,-99.254065,"WGS84",1.1,0.0,0.2,"2014-05-21","2014-06-04",1,"BET.WOOD_004.2014.01","WOOD_004.W.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","a/0SlN26fEtmJ3LLysIxkaRUfZvckIBE",,0,0,0
"14E5EAF74E95472194B6760C133092C6","D09","WOOD","WOOD_004","N","grasslandHerbaceous",47.126020,-99.253802,"WGS84",1.1,0.0,0.2,"2014-05-21","2014-06-04",1,"BET.WOOD_004.2014.01","WOOD_004.N.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","a/0SlN26fEtmJ3LLysIxkaRUfZvckIBE",,0,0,0
"5314F5E704314062B0AAF83BFB765FEF","D09","WOOD","WOOD_004","S","grasslandHerbaceous",47.125660,-99.253800,"WGS84",1.1,0.0,0.2,"2014-05-21","2014-06-04",1,"BET.WOOD_004.2014.01","WOOD_004.S.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","a/0SlN26fEtmJ3LLysIxkaRUfZvckIBE",,0,0,0
"65596DCF04D342A586B77F5ECB4DCCCA","D09","WOOD","WOOD_004","E","grasslandHerbaceous",47.125840,-99.253537,"WGS84",1.1,0.0,0.2,"2014-05-21","2014-06-04",1,"BET.WOOD_004.2014.01","WOOD_004.E.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","a/0SlN26fEtmJ3LLysIxkaRUfZvckIBE",,0,0,0
"489385D50C1245F6B05866E976F0EAB1","D09","WOOD","WOOD_023","S","emergentHerbaceousWetlands",47.129938,-99.267269,"WGS84",1.1,0.0,0.1,"2014-05-21","2014-06-04",1,"BET.WOOD_023.2014.01","WOOD_023.S.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","a/0SlN26fEtmJ3LLysIxkaRUfZvckIBE","2 Sides of trap blocked by soil.",0,0,0
"75B892D204C14CC8BA5DC8FE5142D296","D09","WOOD","WOOD_023","E","emergentHerbaceousWetlands",47.130119,-99.267006,"WGS84",1.1,0.0,0.1,,"2014-06-04",1,"BET.WOOD_023.2014.01",,,,,,,"NEON.DOC.014050",,"This record is generated by the system",1,,
"9336B53002B746959CA045D8BD216C75","D09","WOOD","WOOD_023","N","emergentHerbaceousWetlands",47.130298,-99.267271,"WGS84",1.1,0.0,0.1,"2014-05-21","2014-06-04",1,"BET.WOOD_023.2014.01","WOOD_023.N.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","a/0SlN26fEtmJ3LLysIxkaRUfZvckIBE","Gap between cup and soil caused by rain.",0,0,0
"D0F3EEC94ABA4ADDA7AC2912A8F40E6D","D09","WOOD","WOOD_023","W","emergentHerbaceousWetlands",47.130117,-99.267534,"WGS84",1.1,0.0,0.1,,"2014-06-04",1,"BET.WOOD_023.2014.01",,,,,,,"NEON.DOC.014050",,"This record is generated by the system",1,,
"C5FFE476AD434B65B39748CB54B6D034","D09","WOOD","WOOD_022","S","emergentHerbaceousWetlands",47.146168,-99.263443,"WGS84",1.1,592.4,0.1,"2014-05-21","2014-06-04",1,"BET.WOOD_022.2014.01","WOOD_022.S.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","9hOSS3gpVvHUvdbHcI4XlVp94UoAF+Qh",,0,0,0
"6F3DCC4693E847BD9F03809D6E3A279F","D09","WOOD","WOOD_022","N","emergentHerbaceousWetlands",47.146528,-99.263445,"WGS84",1.1,592.4,0.1,,"2014-06-04",1,"BET.WOOD_022.2014.01",,,,,,,"NEON.DOC.014050",,"This record is generated by the system",1,,
"B0ED05606F154135864E1A83A3871963","D09","WOOD","WOOD_022","W","emergentHerbaceousWetlands",47.146348,-99.263708,"WGS84",1.1,592.4,0.1,"2014-05-21","2014-06-04",1,"BET.WOOD_022.2014.01","WOOD_022.W.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","9hOSS3gpVvHUvdbHcI4XlVp94UoAF+Qh",,0,0,0
"FD275C2A3B4B4304A56D84B7E962DA42","D09","WOOD","WOOD_022","E","emergentHerbaceousWetlands",47.146349,-99.263180,"WGS84",1.1,592.4,0.1,,"2014-06-04",1,"BET.WOOD_022.2014.01",,,,,,,"NEON.DOC.014050",,"This record is generated by the system",1,,
"3260DBD5138F4118A6C6EE453D8E353F","D09","WOOD","WOOD_021","E","emergentHerbaceousWetlands",47.146637,-99.247315,"WGS84",1.1,0.0,0.2,"2014-05-21","2014-06-04",1,"BET.WOOD_021.2014.01","WOOD_021.E.20140604",14,"ok","ok","ok","Y","NEON.DOC.014050","9hOSS3gpVvHUvdbHcI4XlVp94UoAF+Qh",,0,0,0
"E542265224EF4722AC8C1F432C2E4E28","D09","WOOD","WOOD_021","N","emergentHerbaceousWetlands",47.146817,-99.247580,"WGS84",1.1,0.0,0.2,,"2014-06-04",1,"BET.WOOD_021.2014.01",,,,,,,"NEON.DOC.014050",,"This record is generated by the system",1,,
"F7A5CF2D1A914C0F833D6368F131D933","D09","WOOD","WOOD_021","S","emergentHerbaceousWetlands",47.146457,-99.247578,"WGS84",1.1,0.0,0.2,,"2014-06-04",1,"BET.WOOD_021.2014.01",,,,,,,"NEON.DOC.014050",,"This record is generated by the system",1,,
"E86AB996BCBD4EBC9E2655A43A5CBDAC","D09","WOOD","WOOD_021","W","emergentHerbaceousWetlands",47.146636,-99.247843,"WGS84",1.1,0.0,0.2,,"2014-06-18",2,"BET.WOOD_021.2014.02",,,,,,,"NEON.DOC.014050",,"This record is generated by the system",1,,
"C99C861DD98D448EB79E9D2D2B12F349","D09","WOOD","WOOD_003","W","grasslandHerbaceous",47.118581,-99.240208,"WGS84",1.1,0.0,0.2,"2014-06-04","2014-06-18",2,"BET.WOOD_003.2014.02","WOOD_003.W.20140618",14,"ok","ok","ok","Y","NEON.DOC.014050","ZSvzx6rh21dmQ1ESnLmo4Z+L72sTfFgq",,0,0,0
"1C33FE79F36B4178811E0C314C22264F","D09","WOOD","WOOD_003","N","grasslandHerbaceous",47.118761,-99.239945,"WGS84",1.1,0.0,0.2,"2014-06-04","2014-06-18",2,"BET.WOOD_003.2014.02","WOOD_003.N.20140618",14,"ok","ok","ok","Y","NEON.DOC.014050","ZSvzx6rh21dmQ1ESnLmo4Z+L72sTfFgq",,0,0,0
"81B1572902EC4661A26EF70CCC466242","D09","WOOD","WOOD_003","S","grasslandHerbaceous",47.118401,-99.239943,"WGS84",1.1,0.0,0.2,"2014-06-04","2014-06-18",2,"BET.WOOD_003.2014.02","WOOD_003.S.20140618",14,"ok","ok","ok","Y","NEON.DOC.014050","ZSvzx6rh21dmQ1ESnLmo4Z+L72sTfFgq",,0,0,0
"2778BEAD375A488AB0A52032C07DB26B","D09","WOOD","WOOD_003","E","grasslandHerbaceous",47.118582,-99.239681,"WGS84",1.1,0.0,0.2,"2014-06-04","2014-06-18",2,"BET.WOOD_003.2014.02","WOOD_003.E.20140618",14,"ok","ok","ok","Y","NEON.DOC.014050","ZSvzx6rh21dmQ1ESnLmo4Z+L72sTfFgq",,0,0,0
"A35B4F70A65C485888C6BF1C36EF438E","D09","WOOD","WOOD_002","S","grasslandHerbaceous",47.135954,-99.232895,"WGS84",1.1,0.0,0.2,"2014-06-04","2014-06-18",2,"BET.WOOD_002.2014.02","WOOD_002.S.20140618",14,"ok","ok","ok","Y","NEON.DOC.014050","a/0SlN26fEtmJ3LLysIxkaRUfZvckIBE",,0,0,0
"3B44613896A94AFBA336E3F339090EC8","D09","WOOD","WOOD_002","N","grasslandHerbaceous",47.136314,-99.232896,"WGS84",1.1,0.0,0.2,"2014-06-04","2014-06-18",2,"BET.WOOD_002.2014.02","WOOD_002.N.20140618",14,"ok","ok","ok","Y","NEON.DOC.014050","a/0SlN26fEtmJ3LLysIxkaRUfZvckIBE",,0,0,0
"A27DF44BD94F406FA2574E0C0E6D3BA3","D09","WOOD","WOOD_002","E","grasslandHerbaceous",47.136135,-99.232632,"WGS84",1.1,0.0,0.2,"2014-06-04","2014-06-18",2,"BET.WOOD_002.2014.02","WOOD_002.E.20140618",14,"ok","ok","ok","Y","NEON.DOC.014050","a/0SlN26fEtmJ3LLysIxkaRUfZvckIBE",,0,0,0
"3CA01D9C3B1B46CF942205D588765103","D09","WOOD","WOOD_002","W","grasslandHerbaceous",47.136133,-99.233159,"WGS84",1.1,0.0,0.2,"2014-06-04","2014-06-18",2,"BET.WOOD_002.2014.02","WOOD_002.W.20140618",14,"ok","ok","ok","Y","NEON.DOC.014050","a/0SlN26fEtmJ3LLysIxkaRUfZvckIBE",,0,0,0
"18A5129F2BD049A282894454D9A43353","D09","WOOD","WOOD_001","N","grasslandHerbaceous",47.128438,-99.257769,"WGS84",1.1,0.0,0.2,"2014-06-04","2014-06-18",2,"BET.WOOD_001.2014.02","WOOD_001.N.20140618",14,"ok","ok","ok","Y","NEON.DOC.014050","a/0SlN26fEtmJ3LLysIxkaRUfZvckIBE",,0,0,0
"C4BB542E6048477EAAD920738BE751ED","D09","WOOD","WOOD_001","E","grasslandHerbaceous",47.128258,-99.257504,"WGS84",1.1,0.0,0.2,"2014-06-04","2014-06-18",2,"BET.WOOD_001.2014.02","WOOD_001.E.20140618",14,"ok","ok","ok","Y","NEON.DOC.014050","a/0SlN26fEtmJ3LLysIxkaRUfZvckIBE",,0,0,0
"16079031B63044328C48630E7F667278","D09","WOOD","WOOD_001","W","grasslandHerbaceous",47.128257,-99.258032,"WGS84",1.1,0.0,0.2,"2014-06-04","2014-06-18",2,"BET.WOOD_001.2014.02","WOOD_001.W.20140618",14,"ok","ok","ok","Y","NEON.DOC.014050","a/0SlN26fEtmJ3LLysIxkaRUfZvckIBE",,0,0,0
"EC2138503CEE42EF9D66132DFA5D0444","D09","WOOD","WOOD_001","S","grasslandHerbaceous",47.128078,-99.257767,"WGS84",1.1,0.0,0.2,"2014-06-04","2014-06-18",2,"BET.WOOD_001.2014.02","WOOD_001.S.20140618",14,"ok","ok","ok","Y","NEON.DOC.014050","a/0SlN26fEtmJ3LLysIxkaRUfZvckIBE",,0,0,0
"865E1A02BC1E4EAF8772796D3DB94F4B","D09","WOOD","WOOD_007","W","grasslandHerbaceous",47.134755,-99.250158,"WGS84",1.1,0.0,0.1,"2014-06-04","2014-06-18",2,"BET.WOOD_007.2014.02","WOOD_007.W.20140618",14,"ok","ok","ok","Y","NEON.DOC.014050","a/0SlN26fEtmJ3LLysIxkaRUfZvckIBE",,0,0,0
"9A6061AF4962426E971E325C83C7ADEA","D09","WOOD","WOOD_007","E","grasslandHerbaceous",47.134756,-99.249631,"WGS84",1.1,0.0,0.1,"2014-06-04","2014-06-18",2,"BET.WOOD_007.2014.02","WOOD_007.E.20140618",14,"ok","ok","ok","Y","NEON.DOC.014050","a/0SlN26fEtmJ3LLysIxkaRUfZvckIBE",,0,0,0
"DC68268E1CD14DFF9C5DF8D26E0814E0","D09","WOOD","WOOD_007","N","grasslandHerbaceous",47.134935,-99.249895,"WGS84",1.1,0.0,0.1,"2014-06-04","2014-06-18",2,"BET.WOOD_007.2014.02","WOOD_007.N.20140618",14,"ok","ok","ok","Y","NEON.DOC.014050","a/0SlN26fEtmJ3LLysIxkaRUfZvckIBE",,0,0,0
"740F0CFE2E4D4E768D195D68B0D17C75","D09","WOOD","WOOD_007","S","grasslandHerbaceous",47.134575,-99.249894,"WGS84",1.1,0.0,0.1,"2014-06-04","2014-06-18",2,"BET.WOOD_007.2014.02","WOOD_007.S.20140618",14,"ok","ok","ok","Y","NEON.DOC.014050","a/0SlN26fEtmJ3LLysIxkaRUfZvckIBE",,0,0,0
"FC23B7891B4347AA8693D9534D2F39C7","D09","WOOD","WOOD_006","W","grasslandHerbaceous",47.142318,-99.247436,"WGS84",1.1,0.0,0.2,"2014-06-04","2014-06-18",2,"BET.WOOD_006.2014.02","WOOD_006.W.20140618",14,"disturbed","ok","ok","Y","NEON.DOC.014050","ZSvzx6rh21dmQ1ESnLmo4Z+L72sTfFgq","West cup too high, dug new pitfall.",0,0,0
"B75DBFFC2EAD4DD5A6FF49778BA59DE2","D09","WOOD","WOOD_006","S","grasslandHerbaceous",47.142138,-99.247172,"WGS84",1.1,0.0,0.2,"2014-06-04","2014-06-18",2,"BET.WOOD_006.2014.02","WOOD_006.S.20140618",14,"ok","ok","ok","Y","NEON.DOC.014050","ZSvzx6rh21dmQ1ESnLmo4Z+L72sTfFgq",,0,0,0
"2F7311B58EC74D9CBB84A159F0BD0B8D","D09","WOOD","WOOD_006","E","grasslandHerbaceous",47.142319,-99.246909,"WGS84",1.1,0.0,0.2,"2014-06-04","2014-06-18",2,"BET.WOOD_006.2014.02","WOOD_006.E.20140618",14,"ok","ok","ok","Y","NEON.DOC.014050","ZSvzx6rh21dmQ1ESnLmo4Z+L72sTfFgq",,0,0,0
"088BFEE9E7F848AABF60E340D3B4D8F8","D09","WOOD","WOOD_006","N","grasslandHerbaceous",47.142498,-99.247173,"WGS84",1.1,0.0,0.2,"2014-06-04","2014-06-18",2,"BET.WOOD_006.2014.02","WOOD_006.N.20140618",14,"ok","ok","ok","Y","NEON.DOC.014050","ZSvzx6rh21dmQ1ESnLmo4Z+L72sTfFgq",,0,0,0
"7A20F0325AE5437CA65406566E2EE76E","D09","WOOD","WOOD_005","W","grasslandHerbaceous",47.149339,-99.252192,"WGS84",1.1,0.0,0.2,"2014-06-04","2014-06-18",2,"BET.WOOD_005.2014.02","WOOD_005.W.20140618",14,"ok","ok","ok","Y","NEON.DOC.014050","ZSvzx6rh21dmQ1ESnLmo4Z+L72sTfFgq",,0,0,0
